,date,market-price,difficulty,total-bitcoins,blocks-size,market-cap,open,high,low,close,volume,Number of Trades,TB Base Volume,close_nextday
993,2021-09-13,46059.12,18415156832118.0,18814631.25,364056.395452,841117497346.875,46025.23,46880.0,43370.0,44940.73,65429.15056,1703512,32041.05972,47111.52
994,2021-09-14,44968.76,18415156832118.0,18815737.5,364222.773818,866003726306.2501,44940.72,47250.0,44594.44,47111.52,44855.85099,1210258,22182.46649,48121.41
995,2021-09-15,47072.12,18415156832118.0,18816850.0,364397.236763,903585137000.0,47103.28,48500.0,46682.32,48121.41,43204.71174,1176050,20903.53535,47299.98
996,2021-09-17,47785.26,18415156832118.0,18817956.25,364791.758459,895753535456.25,47737.81,48150.0,46699.56,47299.98,34461.92776,1033968,16599.46162,48292.74
997,2021-09-18,47263.6,18415156832118.0,18819075.0,364971.38321,910636220175.0,47299.98,48843.2,47035.56,48292.74,30906.47038,976346,15219.90487,47241.75
998,2021-09-19,48259.45,18415156832118.0,18820181.25,365119.504514,907142146340.625,48292.75,48372.83,46829.18,47241.75,29847.24349,909785,14346.79979,43015.62
999,2021-09-20,47249.38,18415156832118.0,18821287.5,365242.689427,839005943531.25,47241.75,47347.25,42500.0,43015.62,78003.524443,1842231,36108.362951,40734.38
1000,2021-09-21,42901.56,18632996500113.82,18822393.75,365441.598501,809118240131.2501,43016.64,43639.0,39600.0,40734.38,84534.080485,1820721,38942.74356,44865.26
1001,2021-09-23,43604.76,18997641161759.0,18823500.0,365757.391889,814850491500.0,43546.37,44978.0,43069.09,44865.26,48699.57655,1196106,24503.00365,42810.57
1002,2021-09-24,44888.96,18997641161759.0,18824606.25,365925.222661,838824454500.0,44865.26,45200.0,40675.0,42810.57,84113.426292,1819744,41952.776582,42670.64
1003,2021-09-25,42815.56,18997641161759.0,18825712.5,366102.669668,802954289550.0001,42810.58,42966.84,41646.28,42670.64,33594.57189,949787,16555.7295,43160.9
1004,2021-09-26,42742.01,18997641161759.0,18826825.0,366224.605392,815573193901.3594,42670.63,43950.0,40750.0,43160.9,49879.99765,1374145,24762.74447,42147.35
1005,2021-09-27,43182.63,18997641161759.0,18827937.5,366351.290098,807520825406.25,43160.9,44350.0,42098.0,42147.35,39776.84383,1001487,19307.85346,41524.28
1006,2021-09-29,41011.16,18997641161759.0,18829043.75,366694.919609,782158477375.0,41025.01,42590.0,40753.88,41524.28,33511.53487,884909,16338.4266,43824.1
1007,2021-09-30,41522.38,18997641161759.0,18830150.0,366844.687105,820278994300.0,41524.29,44141.37,41410.17,43824.1,46381.22781,1197815,23348.93974,48141.61
1008,2021-10-01,43757.81,18997641161759.0,18831256.25,367058.789746,828344069000.0332,43820.01,48495.0,43283.03,48141.61,66244.87492,1771237,34156.88321,47634.9
1009,2021-10-02,48140.11,18997641161759.0,18832362.5,367232.114234,901458111968.75,48141.6,48336.59,47430.18,47634.9,30508.98131,996116,15180.50362,48200.01
1010,2021-10-03,47727.1,18997641161759.0,18833468.75,367409.342738,901652316406.25,47634.89,49228.08,47088.0,48200.01,30825.05601,1114294,15426.81514,49224.94
1011,2021-10-04,48205.72,19009120698769.46,18834575.0,367545.888898,916682531514.7654,48200.01,49536.12,46891.0,49224.94,46796.49372,1437692,23032.4914,51471.99
1012,2021-10-05,49143.95,19893045048575.0,18835681.25,367728.116901,951898823331.25,49224.93,51886.3,49022.4,51471.99,52125.66793,1641651,26687.41046,53785.22
1013,2021-10-07,55343.76,19893045048575.0,18836787.5,368093.778088,1032830477018.75,55315.0,55332.31,53357.0,53785.22,54917.37766,1703147,26485.89849,53951.43
1014,2021-10-08,53801.1,19893045048575.0,18837893.75,368295.529342,1027635360903.125,53785.22,56100.0,53617.61,53951.43,46160.25785,1548832,22643.19334,54949.72
1015,2021-10-09,53867.3,19893045048575.0,18839000.0,368470.584267,1038292646000.0001,53955.67,55489.0,53661.67,54949.72,55177.08013,1609483,27686.74749,54659.0
1016,2021-10-10,55122.59,19893045048575.0,18840106.25,368664.011394,1040002125159.3751,54949.72,56561.31,54080.0,54659.0,89237.836128,2427176,44656.915748,55996.93
1017,2021-10-12,57452.01,19893045048575.0,18841212.5,368989.244349,1080157292018.75,57471.35,57680.0,53879.0,55996.93,53471.2855,1554412,26157.44247,57367.0
1018,2021-10-13,56242.94,19893045048575.0,18842318.75,369165.13113,1054698792031.25,55996.91,57777.0,54167.19,57367.0,55808.44492,1610489,27985.13207,57347.94
1019,2021-10-14,57406.69,19893045048575.0,18843431.25,369352.105396,1080859216500.0,57370.83,58532.54,56818.05,57347.94,43053.336781,1372048,21940.264979,61672.42
1020,2021-10-15,57397.74,19893045048575.0,18844550.0,369535.590688,1133716394825.0002,57347.94,62933.0,56850.0,61672.42,82512.908022,2649137,43913.676331,61528.33
1021,2021-10-17,60948.78,19893045048575.0,18845656.25,369890.901353,1146984330687.5002,60875.57,61718.39,58963.0,61528.33,39099.24124,1331655,19289.94298,62009.84
1022,2021-10-18,61546.21,19917361849675.434,18846762.5,370035.149167,1175670468131.2498,61528.32,62695.78,59844.45,62009.84,51798.44844,1629184,25859.08539,64280.59
1023,2021-10-19,61971.59,20082460130831.0,18847868.75,370214.94495,1179416862696.419,62005.6,64486.0,61322.22,64280.59,53628.107744,1755708,27436.545484,66001.41
1024,2021-10-20,64287.64,20082460130831.0,18848975.0,370416.660376,1207286273237.5002,64280.59,67000.0,63481.4,66001.41,51428.934856,1823286,27623.990526,62193.15
1025,2021-10-21,66063.56,20082460130831.0,18850081.25,370592.448872,1198620116443.75,66001.4,66639.74,62000.0,62193.15,68538.64537,2181665,32008.51421,60688.22
1026,2021-10-22,62354.86,20082460130831.0,18851193.75,370816.396818,1142080722149.9998,62193.15,63732.39,60000.0,60688.22,52119.35886,1555280,25440.69118,60852.22
1027,2021-10-24,61277.28,20082460130831.0,18852300.0,371153.453656,1154618538922.5916,61286.75,61500.0,59510.63,60852.22,31226.57676,1052085,15682.1686,63078.78
1028,2021-10-25,60884.18,20082460130831.0,18853406.25,371281.628898,1163792487703.1248,60852.22,63710.63,60650.0,63078.78,36853.83806,1270453,18577.25472,60328.81
1029,2021-10-26,63070.54,20082460130831.0,18854525.0,371482.460603,1182744353250.0,63078.78,63293.48,59817.55,60328.81,40217.50083,1334460,18699.28475,58413.44
1030,2021-10-27,60345.17,20082460130831.0,18855631.25,371664.317731,1131422725340.625,60328.81,61496.0,58000.0,58413.44,62124.49016,1913083,29983.43122,60575.89
1031,2021-10-28,58538.49,20082460130831.0,18856737.5,371837.745735,1142737149237.5,58413.44,62499.0,57820.0,60575.89,61056.35301,1878275,30447.44205,62253.71
1032,2021-10-29,60587.09,20082460130831.0,18857856.25,372029.622,1149065754881.25,60575.9,62980.0,60174.81,62253.71,43973.90414,1417344,22262.86881,61859.19
1033,2021-10-30,62249.18,20082460130831.0,18858962.5,372212.031667,1160905482458.6638,62253.7,62359.25,60673.0,61859.19,31478.12566,1197748,15583.51105,61299.8
1034,2021-10-31,61731.29,20286661027549.07,18860068.75,372364.999091,1145937777250.0,61859.19,62405.3,59945.36,61299.8,39267.63794,1563417,19362.08206,63219.99
1035,2021-11-02,61029.5,21659344833265.0,18861175.0,372714.992153,1155709067537.5,60911.12,64270.0,60624.68,63219.99,46368.2841,1858362,23852.14282,62896.48
1036,2021-11-03,63241.11,21659344833265.0,18862281.25,372912.577924,1192850666250.0002,63220.57,63500.0,60382.76,62896.48,43336.09049,1601925,20662.34777,61395.01
1037,2021-11-04,62954.86,21659344833265.0,18863387.5,373102.702964,1180211860132.3955,62896.49,63086.31,60677.01,61395.01,35930.93314,1346081,17843.38035,60937.12
1038,2021-11-05,61441.83,21659344833265.0,18864493.75,373289.536669,1159506108343.7502,61395.01,62595.72,60721.0,60937.12,31604.48749,1243074,15769.15494,61470.61
1039,2021-11-06,61072.32,21659344833265.0,18865600.0,373482.066607,1146415348000.0,60940.18,61560.49,60050.0,61470.61,25590.57408,965309,12511.52761,63273.59
1040,2021-11-07,61516.31,21659344833265.0,18866706.25,373624.23563,1179914375521.875,61470.62,63286.35,61322.78,63273.59,25515.6883,1068629,13567.09782,66947.66
1041,2021-11-09,67562.17,21659344833265.0,18867818.75,373947.810109,1272804185056.25,67525.82,68524.25,66222.4,66947.66,44661.378068,1847655,22243.236452,64882.43
1042,2021-11-10,66954.11,21659344833265.0,18868925.0,374171.993285,1258557297500.0,66947.67,69000.0,62822.9,64882.43,65171.504046,2347934,31344.743321,64774.26
1043,2021-11-11,64976.73,21659344833265.0,18870031.25,374375.2359,1222570454656.2498,64882.42,65600.07,64100.0,64774.26,37237.98058,1327827,18589.51479,64122.23
1044,2021-11-12,64838.81,21659344833265.0,18871137.5,374569.589311,1200820581946.195,64774.25,65450.7,62278.0,64122.23,44490.10816,1479149,21028.45541,64380.0
1045,2021-11-13,64254.67,21659344833265.0,18872250.0,374748.743936,1220175887625.0002,64122.22,65000.0,63360.22,64380.0,22504.97383,904149,11094.05209,63606.74
1046,2021-11-15,65468.75,22674148233453.0,18873368.75,375035.06049,1219078070984.3752,65519.11,66401.82,63400.0,63606.74,37829.37124,1305209,19160.47382,60058.87
1047,2021-11-16,63584.25,22674148233453.0,18874487.5,375239.217164,1173728879675.0,63606.73,63617.31,58574.07,60058.87,77455.15609,2353681,36375.32415,60344.87
1048,2021-11-17,60172.26,22674148233453.0,18875593.75,375428.120573,1122490952799.7368,60058.87,60840.23,58373.0,60344.87,46289.38491,1471305,22545.24375,56891.62
1049,2021-11-18,60381.35,22674148233453.0,18876700.0,375632.644903,1117811379446.021,60344.86,60976.0,56474.26,56891.62,62146.99931,1960419,29742.20507,58052.24
1050,2021-11-19,56921.34,22674148233453.0,18877806.25,375815.154429,1099893355903.2393,56891.62,58320.0,55600.0,58052.24,50715.88726,1560459,24072.28575,58622.02
1051,2021-11-21,59777.98,22674148233453.0,18878912.5,376142.08331,1124494104693.75,59707.52,60029.76,58486.65,58622.02,31902.22785,1249219,14949.12309,56247.18
1052,2021-11-22,58755.9,22674148233453.0,18880025.0,376289.860176,1080975831375.0,58617.7,59444.0,55610.0,56247.18,51724.32047,1624768,24834.9816,57541.27
1053,2021-11-23,56301.52,22674148233453.0,18881137.5,376458.979888,1073458750856.2499,56243.83,58009.99,55317.0,57541.27,49917.85017,1570845,25217.65003,57138.29
1054,2021-11-24,57578.22,22674148233453.0,18882250.0,376615.321105,1073644735000.0,57541.26,57735.0,55837.0,57138.29,39612.04964,1432991,19625.09659,53726.53
1055,2021-11-26,58935.45,22674148233453.0,18883356.25,376972.758719,1095140245718.75,58960.37,59150.0,53500.0,53726.53,65927.87066,2138184,31287.4699,54721.03
1056,2021-11-27,53588.21,22674148233453.0,18884462.5,377149.956881,1031223843737.5,53723.72,55280.0,53610.0,54721.03,29716.99957,1110145,14462.93801,57274.88
1057,2021-11-28,54801.15,22464723406485.65,18885568.75,377280.85516,1017460016406.25,54716.47,57445.05,53256.64,57274.88,36163.7137,1253408,18520.69985,56950.56
1058,2021-11-30,57828.45,22335659268936.0,18886675.0,377590.324783,1101102595837.5,57776.25,59176.99,55875.55,56950.56,49161.05194,1587472,23867.80287,57184.07
1059,2021-12-01,57025.79,22335659268936.0,18887781.25,377757.062005,1076254107296.875,56950.56,59053.55,56458.01,57184.07,44956.63656,1442301,21501.29463,56480.34
1060,2021-12-02,57229.76,22335659268936.0,18888887.5,377949.780397,1068610476981.25,57184.07,57375.47,55777.77,56480.34,37574.05976,1307890,18375.47518,53601.05
1061,2021-12-03,56508.48,22335659268936.0,18890000.0,378182.541396,1072611980000.0,56484.26,57600.0,51680.0,53601.05,58927.69027,1865063,27287.25751,49152.47
1062,2021-12-04,53713.84,22335659268936.0,18891106.25,378364.544763,913621126015.625,53601.05,53859.1,42000.3,49152.47,114203.373748,3362771,52876.55238,49396.33
1063,2021-12-05,49253.86,22335659268936.0,18892212.5,378534.251417,929629100487.5,49152.46,49699.05,47727.21,49396.33,45580.82012,1371839,22420.90324,50441.92
1064,2021-12-06,49380.43,22335659268936.0,18893318.75,378736.997418,931327254462.5,49396.32,50891.11,47100.0,50441.92,58571.21575,1741956,28820.34753,50471.19
1065,2021-12-08,50645.41,22335659268936.0,18894425.0,379110.954978,954536903787.5,50588.95,51200.0,48600.0,50471.19,38425.92466,1118225,18126.84362,47545.59
1066,2021-12-09,50511.12,22335659268936.0,18895531.25,379271.134595,952268640640.625,50471.19,50797.76,47320.0,47545.59,37692.68665,1130599,18097.0596,47140.54
1067,2021-12-10,47659.68,22335659268936.0,18896637.5,379487.837864,915655466700.0001,47535.9,50125.0,46852.0,47140.54,44233.57391,1215231,21143.96129,50053.9
1068,2021-12-12,49379.67,24195286980614.0,18898850.0,379781.656938,924352202925.0,49389.99,50777.0,48638.0,50053.9,26017.93421,863605,13266.00955,46702.75
1069,2021-12-13,50117.25,24195286980614.0,18899956.25,379902.942708,919161572306.25,50053.9,50189.97,45672.75,46702.75,50869.52093,1399599,23487.0228,48864.98
1070,2021-12-15,48392.79,24195286980614.0,18901062.5,380242.014234,883758680408.1249,48336.95,49500.0,46547.0,48864.98,51629.181,1438176,25861.16891,47632.38
1071,2021-12-16,48884.66,24195286980614.0,18902168.75,380438.763648,924026092606.3751,48864.98,49436.43,47511.0,47632.38,31949.86739,1023983,15281.92439,46131.2
1072,2021-12-17,47658.38,24195286980614.0,18903275.0,380585.50008,900899463194.5,47632.38,47995.96,45456.0,46131.2,43104.4887,1261780,19846.77192,46834.48
1073,2021-12-18,46173.51,24195286980614.0,18904381.25,380770.786294,872881636690.6875,46133.83,47392.37,45500.0,46834.48,25020.05271,862066,12635.54707,46914.16
1074,2021-12-20,46689.28,24195286980614.0,18905493.75,381040.7476,882683891232.0,46681.24,47537.57,45558.85,46914.16,35848.50609,1076488,17666.32749,48588.16
1075,2021-12-22,48934.57,24195286980614.0,18907712.5,381399.38209,925240780871.125,48887.59,49576.13,48421.87,48588.16,27004.2022,949480,13402.54963,50838.81
1076,2021-12-23,48628.35,24195286980614.0,18908825.0,381577.770192,919504960188.75,48588.17,51375.0,47920.42,50838.81,35192.54046,1176050,17397.67034,50775.49
1077,2021-12-26,50470.89,24272331996980.0,18911043.75,382106.846865,960963175272.75,50399.67,51280.0,49412.0,50775.49,22569.88914,797133,11285.69707,50701.44
1078,2021-12-27,50801.11,24272331996980.0,18912150.0,382238.913874,960758212486.5,50775.48,52088.0,50449.0,50701.44,28792.21566,1009411,14436.09322,47543.74
1079,2021-12-28,50692.3,24272331996980.0,18913256.25,382420.725061,958756459801.875,50701.44,50704.05,47313.01,47543.74,45853.33924,1345774,21743.17013,46464.66
1080,2021-12-29,47601.26,24272331996980.0,18914362.5,382617.981662,900347487096.75,47543.74,48139.08,46096.99,46464.66,39498.87,1114074,19089.6191,46216.93
1081,2021-12-31,47132.96,24272331996980.0,18915468.75,382992.583467,891542031975.0,47120.88,48548.26,45678.0,46216.93,34937.99796,1059783,17315.5423,47722.65
1082,2022-01-01,46249.56,24272331996980.0,18916575.0,383200.322271,874883270457.0,46216.93,47954.63,46208.37,47722.65,19604.46325,714899,9942.36679,47286.18
1083,2022-01-02,47763.33,24272331996980.0,18917681.25,383320.2473,903571452378.5625,47722.66,47990.0,46654.0,47286.18,18340.4604,709624,9166.46954,46446.1
1084,2022-01-03,47327.87,24272331996980.0,18918793.75,383444.821657,895386211156.8125,47286.18,47570.0,45696.0,46446.1,27662.0771,885624,13524.76045,45832.01
1085,2022-01-04,46441.99,24272331996980.0,18919900.0,383610.974567,878677806601.0,46446.1,47557.54,45500.0,45832.01,35491.4136,1021815,17689.26808,43082.31
1086,2022-01-06,43436.17,24272331996980.0,18921006.25,383972.071473,867773731223.625,43451.14,43816.0,42430.58,43082.31,38880.37305,1150707,19268.82662,41566.48
1087,2022-01-07,43120.63,24272331996980.0,18922112.5,384145.29092,815933411930.875,43082.3,43145.83,40610.0,41566.48,54836.50818,1406635,26519.39261,41679.74
1088,2022-01-08,41528.04,24341458814595.277,18923218.75,384323.74385,785844185178.75,41566.48,42300.0,40501.0,41679.74,32952.73111,1021908,16462.53747,41864.62
1089,2022-01-09,41690.93,24371874614346.0,18924325.0,384471.666173,788972708872.25,41679.74,42786.7,41200.02,41864.62,22724.39426,752733,11399.78979,42729.29
1090,2022-01-11,41849.0,24371874614346.0,18925431.25,384782.929072,792302581039.75,41822.49,43100.0,41268.93,42729.29,37296.43729,1015526,18521.95391,43902.66
1091,2022-01-12,42723.37,24371874614346.0,18926537.5,384958.045662,808605464431.375,42729.29,44322.0,42450.0,43902.66,33943.2928,1023902,17584.31885,42560.11
1092,2022-01-13,43926.0,24371874614346.0,18927643.75,385136.326251,831415679362.5,43902.65,44500.0,42311.22,42560.11,34910.87762,1036234,17175.40587,43059.96
1093,2022-01-14,42546.44,24371874614346.0,18928750.0,385306.447197,805350926150.0,42558.35,43448.78,41725.95,43059.96,32640.88292,946938,15434.18945,43084.29
1094,2022-01-15,43099.37,24371874614346.0,18929856.25,385489.365415,815864878565.5625,43059.96,43800.0,42555.0,43084.29,21936.05616,752688,11133.18615,43071.66
1095,2022-01-16,43146.53,24371874614346.0,18930962.5,385631.172152,816805341435.125,43084.29,43475.0,42581.79,43071.66,20602.35271,732171,10052.19291,42201.62
1096,2022-01-17,43102.44,24371874614346.0,18932068.75,385765.979438,816018357372.75,43071.66,43176.18,41540.42,42201.62,27562.08613,918029,13448.54192,42352.12
1097,2022-01-18,42248.35,24371874614346.0,18933175.0,385945.365248,787979810325.0,42201.63,42691.0,41250.0,42352.12,29324.08257,905061,14527.82371,41660.01
1098,2022-01-19,42381.48,24371874614346.0,18934293.75,386109.953529,798546083115.6346,42352.12,42559.13,41138.56,41660.01,31685.72159,924528,15603.74304,40680.91
1099,2022-01-20,41707.85,24371874614346.0,18935412.5,386282.595959,816546646974.3098,41660.0,43505.0,40553.31,40680.91,42330.33953,1098761,20201.47991,35071.42
1100,2022-01-22,36480.85,26643185256535.0,18936518.75,386644.963484,684763454518.75,36445.31,36835.22,34008.0,35071.42,90471.338961,2099978,42722.278233,36244.55
1101,2022-01-23,35071.43,26643185256535.0,18937625.0,386828.825605,680902306875.0,35071.42,36499.0,34601.01,36244.55,44279.52354,1142407,22841.39451,36660.35
1102,2022-01-24,36280.82,26643185256535.0,18938737.5,386965.2668,637626802205.4952,36244.55,37550.0,32917.17,36660.35,91904.753211,1999352,46469.272938,36958.32
1103,2022-01-25,36678.82,26643185256535.0,18939843.75,387147.677736,698577196875.0,36660.35,37545.14,35701.0,36958.32,49232.40183,1248246,24988.42876,37160.1
